Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Electricity:Facility [J](Hourly)
 02/27  18:00:00,25,16,2.725,67.08333333,186.0833333,4009130404
 02/27  19:00:00,24.65,17.16666667,1.75,5.277777778,12.66666667,3424921893
 02/27  20:00:00,22.825,20.33333333,1.5,0,0,3338209937
 02/27  21:00:00,20.06666667,25.5,2.141666667,0,0,2740701594
 02/27  22:00:00,17.90833333,31.5,1.958333333,0,0,2620111731
 02/27  23:00:00,16.26666667,38.08333333,2.433333333,0,0,1257683811
 02/27  24:00:00,14.9,41,3.1,0,0,1079970678
 02/28  01:00:00,13.11666667,45.66666667,2.516666667,0,0,1035970753
 02/28  02:00:00,11.90833333,50.16666667,3.266666667,0,0,1035970749
 02/28  03:00:00,11.7,49.83333333,3.808333333,0,0,1035970746
 02/28  04:00:00,11.35,49.58333333,3.6,0,0,1035970747
 02/28  05:00:00,10.45833333,52.33333333,3.016666667,0,0,1079970663
 02/28  06:00:00,9.65,55.16666667,3.475,0,0,1257688523
 02/28  07:00:00,9.4,54.83333333,3.225,0,0,1549970344
 02/28  08:00:00,10.1,51.66666667,2.891666667,38.16666667,205.75,1809990463
 02/28  09:00:00,13.51666667,43.58333333,3.683333333,77.83333333,540.9166667,4065429662
 02/28  10:00:00,17.525,34.33333333,3.808333333,109.3333333,712.3333333,4252103524
 02/28  11:00:00,20.18333333,28.66666667,3.6,132.3333333,797.9166667,4138443558
 02/28  12:00:00,22.73333333,24.08333333,3.308333333,145.8333333,844.5,4218160984
 02/28  13:00:00,24.54166667,19.66666667,1.875,151,863.4166667,4097626482
 02/28  14:00:00,25.99166667,16.25,1,147.4166667,856.75,4313244255
 02/28  15:00:00,26.99166667,14.41666667,1,135.5833333,825.3333333,4353256081
 02/28  16:00:00,27.55,12.25,1.933333333,114.8333333,755.5,4366584305
 02/28  17:00:00,27.8,10.41666667,1.958333333,86.41666667,596.9166667,4537052313
 02/28  18:00:00,27.15833333,9.416666667,2.141666667,53.5,298,4061920485
 02/28  19:00:00,24.71666667,10.75,2.016666667,4.5,19.22222222,3419016164
 02/28  20:00:00,21.95833333,15.5,1.016666667,0,0,3299508549
 02/28  21:00:00,19.71666667,20.33333333,0.775,0,0,2722366691
 02/28  22:00:00,17.16666667,26.08333333,1.833333333,0,0,2581365843
 02/28  23:00:00,16,29.58333333,2.266666667,0,0,1257683798
 02/28  24:00:00,15.94166667,30,2.1,0,0,1079970660
 03/01  01:00:00,16.425,28.83333333,2.1,0,0,1035970735
 03/01  02:00:00,17.03333333,27.41666667,2.1,0,0,1035970737
 03/01  03:00:00,16.38333333,28.75,2.1,0,0,1035970741
 03/01  04:00:00,16.26666667,29.41666667,2.1,0,0,1035970744
 03/01  05:00:00,15.9,30.16666667,1.866666667,0,0,1079970658
 03/01  06:00:00,14.175,32.75,2.691666667,0,0,1257688489
 03/01  07:00:00,13.3,35.16666667,2.933333333,0,0,1912753959
 03/01  08:00:00,13.65,36,2.6,44.16666667,57.16666667,2184066728
 03/01  09:00:00,15.825,30.75,2.891666667,128.9166667,114.8333333,4288384088
 03/01  10:00:00,19.825,23.5,2.516666667,213.3333333,145.1666667,4286056310
 03/01  11:00:00,22.98333333,19.25,2.683333333,272.5,488.5,4196355699
 03/01  12:00:00,24.89166667,16.25,2.166666667,337.0833333,367.5,4261484954
 03/01  13:00:00,26.53333333,14.41666667,0.625,324.0833333,184.9166667,4107605115
 03/01  14:00:00,27.84166667,12.83333333,1.225,403.9166667,61.66666667,4337412089
 03/01  15:00:00,28.65,13.16666667,2.391666667,352.25,156.75,4390184585
 03/01  16:00:00,29.19166667,12.25,2.308333333,227.1666667,292.4166667,4423990932
 03/01  17:00:00,29.10833333,12.75,1.75,189.9166667,193.1666667,4603495884
 03/01  18:00:00,28.55,13.41666667,2.433333333,91.66666667,97.58333333,4140633292
 03/01  19:00:00,27.36666667,14.16666667,2.808333333,6.888888889,10.44444444,3497984030
 03/01  20:00:00,25.70833333,15.58333333,1.958333333,0,0,3408436656
 03/01  21:00:00,24.65,17.16666667,1.5,0,0,2846396663
 03/01  22:00:00,22.475,20.91666667,1.208333333,0,0,2705846280
 03/01  23:00:00,20.10833333,24.16666667,1.933333333,0,0,1257683787
 03/01  24:00:00,19.4,25,2.891666667,0,0,1079970656
 03/02  01:00:00,19.4,25,3.975,0,0,1035970734
 03/02  02:00:00,18.75833333,26.75,4.308333333,0,0,1035970734
 03/02  03:00:00,18.00833333,28.58333333,4.1,0,0,1035970731
 03/02  04:00:00,17.8,28.41666667,4.1,0,0,1035970726
 03/02  05:00:00,17.8,27.41666667,2.933333333,0,0,1079970636
 03/02  06:00:00,17.15833333,27.58333333,2.1,0,0,1257688490
 03/02  07:00:00,16.99166667,28,2.683333333,0,0,2155356563
 03/02  08:00:00,17.2,27.41666667,3.1,35,6,2409220231
 03/02  09:00:00,17.84166667,26.41666667,3.683333333,107.4166667,8.416666667,4391026691
 03/02  10:00:00,18.65,26.58333333,4.1,136.75,7.666666667,4278194370
 03/02  11:00:00,19.54166667,26.41666667,4.741666667,189,8.416666667,4121734782
 03/02  12:00:00,20.35,25.41666667,3.391666667,324.6666667,2.833333333,4138356808
 03/02  13:00:00,21.24166667,25.58333333,2.683333333,359.3333333,47.91666667,3970810151
 03/02  14:00:00,21.99166667,26.58333333,3.683333333,399,289.8333333,4203970617
 03/02  15:00:00,23.83333333,24.66666667,5.325,292,467.5,4295369094
 03/02  16:00:00,25.35,19.5,4.1,240.5,352.0833333,4344137972
 03/02  17:00:00,25.6,17,2.6,167.75,163.25,4504146418
 03/02  18:00:00,24.60833333,17.58333333,2.891666667,87.41666667,76.75,4032742700
 03/02  19:00:00,23.55,18.58333333,1.291666667,11.33333333,8,3382233779
 03/02  20:00:00,23.3,19,1.516666667,0,0,3351860755
 03/02  21:00:00,22.65833333,19.58333333,3.183333333,0,0,2793289447
 03/02  22:00:00,21.26666667,22.33333333,3.016666667,0,0,2668879443
 03/02  23:00:00,20.25,26.91666667,2.891666667,0,0,1257683771
 03/02  24:00:00,19.65,31.33333333,3.1,0,0,1079970641
 03/03  01:00:00,18.75833333,34.75,2.166666667,0,0,1035970722
 03/03  02:00:00,16.725,38.91666667,2.725,0,0,1035970724
 03/03  03:00:00,14.60833333,43.91666667,1.5,0,0,1035970724
 03/03  04:00:00,12.61666667,50.08333333,1.516666667,0,0,1035970721
 03/03  05:00:00,12.34166667,49.5,2.308333333,0,0,1079970628
 03/03  06:00:00,12.45,48.16666667,0.875,0,0,1257688458
 03/03  07:00:00,11.55833333,51.33333333,1.516666667,2.916666667,0.333333333,1526545951
 03/03  08:00:00,12.09166667,49.5,2.6,49.75,12,1918925408
 03/03  09:00:00,14.08333333,42.33333333,2.891666667,142.3333333,57.33333333,4187787291
 03/03  10:00:00,15.64166667,33.75,3.391666667,217.25,123.9166667,4152721751
 03/03  11:00:00,16.45,29.41666667,3.891666667,306,310.5,4037033674
 03/03  12:00:00,17.98333333,24.91666667,4.1,273.0833333,588.25,4093562658
 03/03  13:00:00,19.89166667,20.83333333,3.516666667,243.75,680.4166667,3942970267
 03/03  14:00:00,20.89166667,17.66666667,5.491666667,259.0833333,605.1666667,4153149255
 03/03  15:00:00,21.45,15.41666667,6.033333333,148.1666667,801.4166667,4175563203
 03/03  16:00:00,21.35,15,6.658333333,115.8333333,760,4171732527
 03/03  17:00:00,21.1,15,8.341666667,86.41666667,613.6666667,4330637535
 03/03  18:00:00,20.45833333,16.16666667,10.55,49.83333333,333.4166667,3890202262
 03/03  19:00:00,19.00833333,19.91666667,9.408333333,7.25,34.5,3268312797
 03/03  20:00:00,17.36666667,26.08333333,7.7,0,0,3221042721
 03/03  21:00:00,16.35,30.16666667,6.241666667,0,0,2633992214
 03/03  22:00:00,15.10833333,35.66666667,5.783333333,0,0,2467189599
 03/03  23:00:00,13.75833333,39,4.391666667,0,0,1257683762
 03/03  24:00:00,12.36666667,41.33333333,3.975,0,0,1079970633
 03/04  01:00:00,11.35,44.16666667,4.016666667,0,0,856544094.3
 03/04  02:00:00,11.1,45,3.016666667,0,0,856544095.1
 03/04  03:00:00,10.80833333,42.66666667,1.958333333,0,0,856544093.5
 03/04  04:00:00,9.9,42.75,2.433333333,0,0,856544089.1
 03/04  05:00:00,9.108333333,45.16666667,3.391666667,0,0,900543997.1
 03/04  06:00:00,8.258333333,47.16666667,3.308333333,0,0,988548523.2
 03/04  07:00:00,7.158333333,49.75,3.391666667,1.833333333,43.41666667,1522266744
 03/04  08:00:00,7.341666667,49.25,2.375,22.33333333,519.25,1451293416
 03/04  09:00:00,9.433333333,42.75,0.625,40,804.1666667,2347544854
 03/04  10:00:00,12.175,36.08333333,1.516666667,54.75,920.75,2382115426
 03/04  11:00:00,14.64166667,29.91666667,2.891666667,66.16666667,978.75,2469388893
 03/04  12:00:00,15.89166667,25.25,2.516666667,72.91666667,1006.166667,2556627018
 03/04  13:00:00,16.74166667,23.41666667,2.391666667,75.58333333,1014.583333,2620623970
 03/04  14:00:00,18.19166667,21.25,3.475,74.08333333,1009,2655903712
 03/04  15:00:00,18.9,20,4.391666667,67.83333333,987.5,1767644999
 03/04  16:00:00,19.54166667,18.83333333,4.6,57.5,943.5833333,1775287113
 03/04  17:00:00,20,16.83333333,4.016666667,43.33333333,841.4166667,1953544416
 03/04  18:00:00,19.35833333,16.58333333,3.016666667,26.41666667,591.75,1801199116
 03/04  19:00:00,18.25833333,18.75,3.183333333,4.833333333,86.41666667,1191032021
 03/04  20:00:00,16.80833333,21.16666667,2.725,0,0,1164546596
 03/04  21:00:00,14.81666667,24.33333333,0.875,0,0,1164546598
 03/04  22:00:00,12.90833333,27.75,0.875,0,0,1076549917
 03/04  23:00:00,10.56666667,32.5,1.5,0,0,988543825.5
 03/04  24:00:00,9.4,35,2.141666667,0,0,900543996.5
 03/05  01:00:00,9.108333333,35.58333333,1.083333333,0,0,856542517.1
 03/05  02:00:00,8.9,36,0.583333333,0,0,856542526.6
 03/05  03:00:00,8.258333333,37.75,1.641666667,0,0,856542517.7
 03/05  04:00:00,6.516666667,43.66666667,1.75,0,0,856542508
 03/05  05:00:00,4.9,49.33333333,1.85,0,0,900542435.6
 03/05  06:00:00,3.758333333,53.33333333,2.1,0,0,988546933.8
 03/05  07:00:00,3.65,53.83333333,2.1,2.583333333,33.25,1133784711
 03/05  08:00:00,4.891666667,49.5,2.683333333,31.75,418.25,1067998529
 03/05  09:00:00,7.816666667,40.58333333,3.1,56.41666667,727.1666667,1067998515
 03/05  10:00:00,11.38333333,31.91666667,3.1,76.75,862.9166667,935998794.4
 03/05  11:00:00,14.725,26.08333333,3.1,91.25,926.8333333,759999150.9
 03/05  12:00:00,17.38333333,22.25,2.166666667,99.91666667,957.4166667,1151119673
 03/05  13:00:00,19.64166667,19.25,2.141666667,103.3333333,968,1342616245
 03/05  14:00:00,21.24166667,17.41666667,2.6,101,961.1666667,1424006383
 03/05  15:00:00,22.34166667,15.83333333,2.308333333,93.25,937.1666667,1375613860
 03/05  16:00:00,22.8,13.83333333,2.683333333,79,881.0833333,1437032250
 03/05  17:00:00,22.8,12.41666667,2.808333333,59.75,763.75,1531735992
 03/05  18:00:00,22.45,13.16666667,3.183333333,36.58333333,493.1666667,1430143654
 03/05  19:00:00,21.55833333,14.58333333,3.016666667,6.5,63.16666667,1191027326
 03/05  20:00:00,20.45833333,15.58333333,2.308333333,0,0,1164541911
 03/05  21:00:00,19.00833333,17.75,2.1,0,0,1164541902
 03/05  22:00:00,16.375,21.33333333,2.1,0,0,1076546766
 03/05  23:00:00,13.075,27.08333333,2.683333333,0,0,988542242.9
 03/05  24:00:00,10.70833333,31.75,3.1,0,0,900542426.7
 03/06  01:00:00,10.35,33,3.1,0,0,1035970688
 03/06  02:00:00,9.258333333,36.5,3.683333333,0,0,1035970690
 03/06  03:00:00,7.658333333,40.75,4.1,0,0,1035970688
 03/06  04:00:00,6.908333333,43.16666667,3.225,0,0,1035970684
 03/06  05:00:00,6.7,44,3.475,0,0,1079970591
 03/06  06:00:00,5.358333333,48.08333333,4.1,0,0,1257688413
 03/06  07:00:00,5.1,48.66666667,3.808333333,3.083333333,26.33333333,1519570613
 03/06  08:00:00,6.533333333,44.08333333,3.308333333,38.41666667,345.5,1862285429
 03/06  09:00:00,10.46666667,35,3.975,69.66666667,658,3838929179
 03/06  10:00:00,15.075,25.91666667,4.308333333,94.83333333,808.5833333,4105874951
 03/06  11:00:00,18.275,20.66666667,3.225,112.5,883.8333333,4080723547
 03/06  12:00:00,20.39166667,17.25,2.6,125.1666667,919.25,4123302300
 03/06  13:00:00,22.38333333,13.08333333,2.891666667,135.5833333,927.1666667,3997222028
 03/06  14:00:00,23.94166667,10.41666667,3.391666667,134.1666667,906.25,4224418320
 03/06  15:00:00,25.1,9.416666667,3.891666667,140.3333333,801.3333333,4246218974
 03/06  16:00:00,25.25,9.583333333,4.1,178.5833333,641.25,4250028772
 03/06  17:00:00,25.35,9.416666667,3.808333333,131,510.25,4422519504
 03/06  18:00:00,24.9,9,2.375,79,213.8333333,3989950428
 03/06  19:00:00,24.10833333,10.16666667,2.725,12.16666667,19.5,3366486670
 03/06  20:00:00,23.25833333,12.16666667,2.725,0,0,3329770259
 03/06  21:00:00,21.80833333,15.33333333,2.1,0,0,2754338889
 03/06  22:00:00,21.45,16.41666667,0.875,0,0,2656243962
 03/06  23:00:00,20.35833333,18.33333333,1.516666667,0,0,1257683725
 03/06  24:00:00,19.10833333,20,2.891666667,0,0,1079970596
 03/07  01:00:00,18.55,20.58333333,2.516666667,0,0,1035970676
 03/07  02:00:00,19.64166667,17.5,1.75,0,0,1035970678
 03/07  03:00:00,19.9,16.16666667,2.433333333,0,0,1035970677
 03/07  04:00:00,19.10833333,16.41666667,3.391666667,0,0,1035970674
 03/07  05:00:00,17.90833333,17.16666667,3.308333333,0,0,1079970580
 03/07  06:00:00,16.90833333,18.58333333,3.683333333,0,0,1257688389
 03/07  07:00:00,14.71666667,29.5,5.616666667,3.5,29.33333333,1970512025
 03/07  08:00:00,13.00833333,41.66666667,4.891666667,39,380.5,2150809913
 03/07  09:00:00,14.08333333,43.25,3.016666667,59.41666667,707.6666667,4185459218
 03/07  10:00:00,16.28333333,39.08333333,3.183333333,93.08333333,779.6666667,4202429594
 03/07  11:00:00,17.84166667,35.25,5.7,105.9166667,840.6666667,4103402651
 03/07  12:00:00,19.29166667,32.25,5.391666667,168.1666667,808,4132826811
 03/07  13:00:00,20,31,3.225,165,840.5,3973063536
 03/07  14:00:00,19.65,31,3.183333333,162.9166667,830.5,4149773152
 03/07  15:00:00,20.39166667,29.25,4.533333333,202.0833333,686.4166667,4162205730
 03/07  16:00:00,21.1,27.41666667,3.683333333,156.9166667,575.8333333,4180256288
 03/07  17:00:00,21.45,26.41666667,4.991666667,134.5,450.25,4361937543
 03/07  18:00:00,20.70833333,27.75,6.408333333,64.08333333,338.4166667,3919445500
 03/07  19:00:00,19.00833333,31.91666667,4.975,9.916666667,41.33333333,3291120862
 03/07  20:00:00,18.00833333,34.58333333,3.808333333,0,0,3252774980
 03/07  21:00:00,15.81666667,40.25,2.375,0,0,2612986771
 03/07  22:00:00,15.1,41.08333333,2.433333333,0,0,2467964685
 03/07  23:00:00,15.6,39,2.166666667,0,0,1257683720
 03/07  24:00:00,14.25833333,42.5,2.433333333,0,0,1079970590
 03/08  01:00:00,13.00833333,46.16666667,3.391666667,0,0,1035970665
 03/08  02:00:00,12.45,48.16666667,3.308333333,0,0,1035970662
 03/08  03:00:00,12.84166667,46.66666667,2.516666667,0,0,1035970655
 03/08  04:00:00,13.3,45,2.975,0,0,1035970653
 03/08  05:00:00,12.65833333,47.33333333,3.891666667,0,0,1079970571
 03/08  06:00:00,12.84166667,46.66666667,5.033333333,0,0,1257688378
 03/08  07:00:00,13.65,44.41666667,6.283333333,1.666666667,1.083333333,1904723729
 03/08  08:00:00,13.55,44.58333333,5.825,28.5,10.75,2183262281
 03/08  09:00:00,13.3,50.83333333,4.85,80.25,6.25,4142055798
 03/08  10:00:00,13.00833333,62,4.95,119,4.333333333,3998714262
 03/08  11:00:00,12.8,68.16666667,5.2,187.9166667,5.416666667,3813818630
 03/08  12:00:00,13.09166667,67.83333333,5.491666667,210.6666667,7.25,3831658949
 03/08  13:00:00,13.94166667,64.08333333,5.991666667,255.75,4.583333333,3715779235
 03/08  14:00:00,15.1,57.33333333,6.2,370.25,1.333333333,3965119651
 03/08  15:00:00,14.60833333,57.5,4.975,207.4166667,1,3928647553
 03/08  16:00:00,12.90833333,64.08333333,3.808333333,156.8333333,0.833333333,3766814206
 03/08  17:00:00,12.55,67,3.308333333,104.6666667,0.083333333,3976039598
 03/08  18:00:00,12.45,68.16666667,4.325,46,0,3510011486
 03/08  19:00:00,11.90833333,71.91666667,4.266666667,6.166666667,0,2650176783
 03/08  20:00:00,11.35,75.75,4.183333333,0,0,2623851588
 03/08  21:00:00,11.1,77,2.791666667,0,0,2085861644
 03/08  22:00:00,11.1,77,2.433333333,0,0,1997935230
 03/08  23:00:00,10.80833333,78.75,3.683333333,0,0,1257683703
 03/08  24:00:00,10.6,76.5,3.225,0,0,1079970566
 03/09  01:00:00,10.25,75.75,1.666666667,0,0,1035970646
 03/09  02:00:00,10,77,1.933333333,0,0,1035970650
 03/09  03:00:00,9.65,78.75,3.183333333,0,0,1035970653
 03/09  04:00:00,9.4,80,4.825,0,0,1035970653
 03/09  05:00:00,9.108333333,80,5.7,0,0,1079970561
 03/09  06:00:00,8.55,78.25,5.408333333,0,0,1257688341
 03/09  07:00:00,7.658333333,80.5,5.2,3.083333333,0,1520906349
 03/09  08:00:00,6.908333333,81.25,4.558333333,50.91666667,0,1811520572
 03/09  09:00:00,7.341666667,78.25,3.516666667,137,0.166666667,3783795125
 03/09  10:00:00,8.441666667,73.5,3.683333333,154.6666667,0.916666667,3651549732
 03/09  11:00:00,9.191666667,68.08333333,4.391666667,234.3333333,0.833333333,3475308844
 03/09  12:00:00,10.1,63.08333333,3.141666667,379,50.58333333,3474850535
 03/09  13:00:00,11.24166667,58.66666667,2.391666667,410.5833333,327.4166667,3295281341
 03/09  14:00:00,12.34166667,53.5,2.308333333,308.9166667,565.6666667,3633090594
 03/09  15:00:00,13.44166667,46.91666667,2.391666667,235.8333333,456.4166667,3837497978
 03/09  16:00:00,11.975,56.83333333,5.575,157.0833333,74.75,3693394898
 03/09  17:00:00,8.966666667,72.41666667,5.6,105.75,122.6666667,3650774028
 03/09  18:00:00,9.433333333,70.58333333,1.708333333,60.33333333,208.9166667,3244464695
 03/09  19:00:00,10.25,66,0,9.166666667,25.5,2650304769
 03/09  20:00:00,10,66,0,0,0,2624039089
 03/09  21:00:00,9.65,68.91666667,1.225,0,0,2086188979
 03/09  22:00:00,8.758333333,74.5,2.1,0,0,1998446736
 03/09  23:00:00,8.3,75.25,0.875,0,0,1257683694
 03/09  24:00:00,7.016666667,81,0.583333333,0,0,1079970554
 03/10  01:00:00,6.45,84.25,1.291666667,0,0,1035970628
 03/10  02:00:00,6.058333333,84.75,2.725,0,0,1035970634
 03/10  03:00:00,5.6,84.25,3.016666667,0,0,1035970638
 03/10  04:00:00,4.9,82.41666667,2.6,0,0,1035970640
 03/10  05:00:00,4.4,82,2.308333333,0,0,1079970552
 03/10  06:00:00,4.108333333,84.33333333,2.975,0,0,1257688317
 03/10  07:00:00,3.55,86,3.308333333,2.666666667,42.5,1522137857
 03/10  08:00:00,4.291666667,81.91666667,3.683333333,31.16666667,486.5,1812231081
 03/10  09:00:00,6.633333333,74.33333333,3.516666667,73.5,700.0833333,3783650812
 03/10  10:00:00,9.433333333,65.16666667,3.391666667,153.5,733,3650974775
 03/10  11:00:00,11.24166667,58.66666667,3.308333333,95.58333333,879.8333333,3474808410
 03/10  12:00:00,12.63333333,53.5,2.808333333,88.5,943.5,3699374942
 03/10  13:00:00,13.94166667,48.08333333,2.6,90.58333333,975.75,3695095361
 03/10  14:00:00,15.1,41.91666667,2.891666667,91.58333333,970.25,3956890698
 03/10  15:00:00,15.89166667,37.25,2.808333333,93.75,931.9166667,4012406764
 03/10  16:00:00,16.74166667,34.83333333,2.6,71.41666667,899.5,4068676111
 03/10  17:00:00,17.2,34.58333333,3.183333333,53.08333333,796.3333333,4264530219
 03/10  18:00:00,16.90833333,36.16666667,3.308333333,33.16666667,551.5833333,3846803191
 03/10  19:00:00,16.35,38.16666667,3.391666667,6.416666667,80.75,3210060483
 03/10  20:00:00,15.80833333,40.16666667,3.016666667,0,0,3146015743
 03/10  21:00:00,14.9,43.91666667,1.083333333,0,0,2548474384
 03/10  22:00:00,14.10833333,47.75,1.225,0,0,2408044942
 03/10  23:00:00,13.25833333,52.5,2.391666667,0,0,1257683675
 03/10  24:00:00,12.15833333,57.33333333,1.083333333,0,0,1079970542
 03/11  01:00:00,10.70833333,63.08333333,0,0,0,856544004.5
 03/11  02:00:00,9.358333333,68.91666667,0,0,0,856544008.6
 03/11  03:00:00,9.541666667,68.08333333,0,0,0,856544010.1
 03/11  04:00:00,9.008333333,70.66666667,0,0,0,856544008.2
 03/11  05:00:00,7.658333333,75.75,0.583333333,0,0,900543913.6
 03/11  06:00:00,7.2,77,0.416666667,0,0,988548377.5
 03/11  07:00:00,7.2,77,0.875,6.833333333,40.58333333,1488057466
 03/11  08:00:00,8.191666667,73.5,0.625,47.83333333,318.25,1503160288
 03/11  09:00:00,10.825,62.83333333,1.225,87.16666667,606,2425854415
 03/11  10:00:00,13.83333333,51.75,2.1,126,741.5,2584392986
 03/11  11:00:00,16.28333333,43.91666667,2.1,153.1666667,798.6666667,2598141894
 03/11  12:00:00,18.19166667,38.08333333,1.75,207.25,736.1666667,2679047609
 03/11  13:00:00,19.89166667,33.08333333,1.85,220.6666667,734.6666667,2709190607
 03/11  14:00:00,21.24166667,28.66666667,1.75,239.25,665.1666667,2733573137
 03/11  15:00:00,22.34166667,25.25,2.725,252.9166667,554.25,1855710937
 03/11  16:00:00,23.09166667,23.41666667,4.183333333,221.0833333,483.3333333,1863954455
 03/11  17:00:00,23.00833333,23.58333333,4.308333333,158.25,408.9166667,2037906753
 03/11  18:00:00,22.8,23.41666667,2.583333333,83.66666667,127.5833333,1892193076
 03/11  19:00:00,21.51666667,27.08333333,2.725,13.08333333,11.25,1191031902
 03/11  20:00:00,20.6,30,3.016666667,0,0,1164546481
 03/11  21:00:00,19.9,31.16666667,2.308333333,0,0,1164546486
 03/11  22:00:00,18.46666667,36.66666667,1.75,0,0,1076549753
 03/11  23:00:00,17.15833333,42.91666667,0.625,0,0,988543744.4
 03/11  24:00:00,15.70833333,47.91666667,1.808333333,0,0,900543913.9
 03/12  01:00:00,14.65,51.75,2.166666667,0,0,856542437.4
 03/12  02:00:00,13.11666667,58.25,2.141666667,0,0,856542454.1
 03/12  03:00:00,12.84166667,60.83333333,2.308333333,0,0,856542454.8
 03/12  04:00:00,12.65833333,61.16666667,0.875,0,0,900542347.6
 03/12  05:00:00,11.90833333,62,0,0,0,988546821.6
 03/12  06:00:00,11.05833333,64.33333333,1.808333333,0,0,1164541825
 03/12  07:00:00,9.9,68.91666667,2.808333333,9.694444444,15.83333333,1191027265
 03/12  08:00:00,10.39166667,66.91666667,2.6,76.58333333,102.6666667,1067998460
 03/12  09:00:00,13.025,56.41666667,2.308333333,189.3333333,169.4166667,935998707.8
 03/12  10:00:00,15.74166667,47.5,1.75,254.25,388.75,759999076.6
 03/12  11:00:00,18.275,40.33333333,1.5,227.0833333,595.75,760002160
